path,x,y,zoom,col
bonn_000024_000019_leftImg8bit.png,1401,197,0.125,r
bonn_000024_000019_leftImg8bit.png,1482,41,0.125,r
bonn_000024_000019_leftImg8bit.png,514,173,0.5,r
bonn_000024_000019_leftImg8bit.png,1493,15,0.125,r
bonn_000024_000019_leftImg8bit.png,1088,412,0.125,r
bonn_000024_000019_leftImg8bit.png,1376,257,0.5,r
bonn_000024_000019_leftImg8bit.png,1430,99,0.125,r
bonn_000024_000019_leftImg8bit.png,796,461,0.125,r
bonn_000024_000019_leftImg8bit.png,1647,28,0.25,r
bonn_000024_000019_leftImg8bit.png,1035,31,0.125,r
bonn_000024_000019_leftImg8bit.png,1454,210,0.125,g
bonn_000024_000019_leftImg8bit.png,243,449,1,g
bonn_000024_000019_leftImg8bit.png,291,459,0.125,g
bonn_000024_000019_leftImg8bit.png,719,64,0.125,g
bonn_000024_000019_leftImg8bit.png,760,61,0.25,g
bonn_000024_000019_leftImg8bit.png,1196,166,0.125,g
bonn_000024_000019_leftImg8bit.png,1229,179,0.125,g
bonn_000024_000019_leftImg8bit.png,1021,188,0.125,g
bonn_000024_000019_leftImg8bit.png,1056,61,0.125,g
bonn_000024_000019_leftImg8bit.png,1379,180,0.25,g
bonn_000024_000019_leftImg8bit.png,1251,203,0.125,g
bonn_000024_000019_leftImg8bit.png,633,17,0.125,g
bonn_000024_000019_leftImg8bit.png,936,26,0.125,g
bonn_000024_000019_leftImg8bit.png,1352,65,0.125,g
bonn_000024_000019_leftImg8bit.png,593,35,0.125,g
bonn_000024_000019_leftImg8bit.png,1055,176,0.125,g
bonn_000024_000019_leftImg8bit.png,1110,184,0.125,g
bonn_000024_000019_leftImg8bit.png,1166,172,0.125,g
bonn_000024_000019_leftImg8bit.png,582,100,0.125,g
bonn_000024_000019_leftImg8bit.png,1089,35,0.125,g
bonn_000024_000019_leftImg8bit.png,525,85,0.125,g
bonn_000024_000019_leftImg8bit.png,957,95,0.125,g
bonn_000024_000019_leftImg8bit.png,1031,192,0.125,g
bonn_000025_000019_leftImg8bit.png,1232,310,0.5,r
bonn_000025_000019_leftImg8bit.png,581,318,0.5,r
bonn_000025_000019_leftImg8bit.png,1051,105,0.25,r
bonn_000025_000019_leftImg8bit.png,580,299,0.5,r
bonn_000025_000019_leftImg8bit.png,1232,292,0.5,r
bonn_000025_000019_leftImg8bit.png,375,381,0.25,r
bonn_000025_000019_leftImg8bit.png,330,360,0.25,r
bonn_000025_000019_leftImg8bit.png,1109,107,0.125,r
bonn_000025_000019_leftImg8bit.png,763,4,0.25,r
bonn_000025_000019_leftImg8bit.png,924,94,0.125,r
bonn_000025_000019_leftImg8bit.png,869,14,0.125,r
bonn_000025_000019_leftImg8bit.png,873,118,0.125,r
bonn_000025_000019_leftImg8bit.png,973,95,0.125,r
bonn_000025_000019_leftImg8bit.png,878,107,0.25,r
bonn_000025_000019_leftImg8bit.png,905,19,0.125,r
bonn_000025_000019_leftImg8bit.png,927,107,0.125,r
bonn_000025_000019_leftImg8bit.png,1087,127,0.25,r
bonn_000025_000019_leftImg8bit.png,987,11,0.25,g
bonn_000025_000019_leftImg8bit.png,837,101,0.125,g
bonn_000025_000019_leftImg8bit.png,856,27,0.125,g
bonn_000025_000019_leftImg8bit.png,1064,78,0.125,g
bonn_000025_000019_leftImg8bit.png,815,31,0.125,g
bonn_000025_000019_leftImg8bit.png,854,123,0.125,g
bonn_000025_000019_leftImg8bit.png,858,77,0.125,g
bonn_000026_000019_leftImg8bit.png,1494,320,0.5,r
bonn_000026_000019_leftImg8bit.png,389,471,0.5,r
bonn_000026_000019_leftImg8bit.png,334,472,0.5,r
bonn_000026_000019_leftImg8bit.png,246,139,0.125,r
bonn_000026_000019_leftImg8bit.png,721,346,0.5,g
bonn_000027_000019_leftImg8bit.png,1066,111,0.5,r
bonn_000027_000019_leftImg8bit.png,869,110,0.5,r
bonn_000027_000019_leftImg8bit.png,1086,441,0.125,r
bonn_000027_000019_leftImg8bit.png,1284,304,0.25,r
bonn_000027_000019_leftImg8bit.png,1305,340,0.5,r
bonn_000027_000019_leftImg8bit.png,1120,441,0.125,r
bonn_000028_000019_leftImg8bit.png,1248,254,0.25,r
bonn_000028_000019_leftImg8bit.png,1143,372,0.25,r
bonn_000028_000019_leftImg8bit.png,1579,391,0.125,r
bonn_000028_000019_leftImg8bit.png,1338,394,0.125,g
bonn_000029_000019_leftImg8bit.png,1051,456,0.125,r
bonn_000030_000019_leftImg8bit.png,1796,401,0.25,r
bonn_000030_000019_leftImg8bit.png,1900,367,0.5,g
bonn_000031_000019_leftImg8bit.png,1790,315,0.5,r
bonn_000031_000019_leftImg8bit.png,885,464,0.125,r
bonn_000031_000019_leftImg8bit.png,974,462,0.125,r
bonn_000031_000019_leftImg8bit.png,566,228,0.25,g
bonn_000031_000019_leftImg8bit.png,248,34,0.25,g
bonn_000031_000019_leftImg8bit.png,55,102,0.125,g
bonn_000032_000019_leftImg8bit.png,827,317,0.25,r
bonn_000032_000019_leftImg8bit.png,930,466,0.125,r
bonn_000032_000019_leftImg8bit.png,1629,218,0.125,r
bonn_000032_000019_leftImg8bit.png,1303,253,0.125,g
bonn_000032_000019_leftImg8bit.png,1929,468,0.125,g
bonn_000033_000019_leftImg8bit.png,1402,279,0.5,r
bonn_000033_000019_leftImg8bit.png,297,356,0.25,r
bonn_000033_000019_leftImg8bit.png,288,351,0.125,r
bonn_000033_000019_leftImg8bit.png,161,276,0.5,g
bonn_000034_000019_leftImg8bit.png,532,239,0.25,r
bonn_000034_000019_leftImg8bit.png,972,319,0.125,g
bonn_000034_000019_leftImg8bit.png,1094,352,0.5,g
bonn_000034_000019_leftImg8bit.png,1199,388,0.125,g
bonn_000034_000019_leftImg8bit.png,875,392,0.25,g
bonn_000035_000019_leftImg8bit.png,1160,410,0.125,r
bonn_000035_000019_leftImg8bit.png,1115,405,0.25,r
bonn_000035_000019_leftImg8bit.png,1640,351,0.25,r
bonn_000035_000019_leftImg8bit.png,1139,409,0.125,r
bonn_000035_000019_leftImg8bit.png,1087,403,0.125,r
bonn_000036_000019_leftImg8bit.png,1106,397,0.25,r
bonn_000036_000019_leftImg8bit.png,360,42,0.25,g
bonn_000036_000019_leftImg8bit.png,201,96,0.5,g
bonn_000036_000019_leftImg8bit.png,230,84,0.125,g
bonn_000036_000019_leftImg8bit.png,271,59,0.125,g
bonn_000037_000019_leftImg8bit.png,1156,174,0.25,r
bonn_000038_000019_leftImg8bit.png,917,481,0.25,g
bonn_000039_000019_leftImg8bit.png,1425,217,0.25,r
bonn_000039_000019_leftImg8bit.png,989,333,0.25,r
bonn_000039_000019_leftImg8bit.png,310,266,0.25,r
bonn_000039_000019_leftImg8bit.png,1092,321,0.125,r
bonn_000039_000019_leftImg8bit.png,1276,170,0.25,r
bonn_000039_000019_leftImg8bit.png,1130,432,0.125,r
bonn_000039_000019_leftImg8bit.png,1033,428,0.125,r
bonn_000040_000019_leftImg8bit.png,953,370,0.25,r
bonn_000040_000019_leftImg8bit.png,1563,327,0.5,r
bonn_000040_000019_leftImg8bit.png,197,326,0.5,r
bonn_000040_000019_leftImg8bit.png,1403,316,0.5,r
bonn_000040_000019_leftImg8bit.png,1438,315,0.5,r
bonn_000040_000019_leftImg8bit.png,978,370,0.25,r
bonn_000040_000019_leftImg8bit.png,991,370,0.25,r
bonn_000040_000019_leftImg8bit.png,1276,69,0.5,g
bonn_000041_000019_leftImg8bit.png,989,38,0.25,r
bonn_000041_000019_leftImg8bit.png,843,82,0.125,r
bonn_000041_000019_leftImg8bit.png,11,417,0.25,r
bonn_000041_000019_leftImg8bit.png,1033,114,0.125,r
bonn_000041_000019_leftImg8bit.png,774,170,0.25,g
bonn_000041_000019_leftImg8bit.png,794,84,0.125,g
bonn_000041_000019_leftImg8bit.png,1252,53,0.125,g
bonn_000041_000019_leftImg8bit.png,740,80,0.125,g
bonn_000041_000019_leftImg8bit.png,1304,118,0.125,g
bonn_000041_000019_leftImg8bit.png,766,174,0.125,g
bonn_000041_000019_leftImg8bit.png,1314,80,0.125,g
bonn_000041_000019_leftImg8bit.png,730,100,0.125,g
bonn_000041_000019_leftImg8bit.png,698,68,0.125,g
bonn_000041_000019_leftImg8bit.png,1341,34,0.125,g
bonn_000042_000019_leftImg8bit.png,1417,490,0.125,g
bonn_000043_000019_leftImg8bit.png,26,150,0.25,g
bonn_000043_000019_leftImg8bit.png,558,152,0.25,g
bonn_000043_000019_leftImg8bit.png,623,83,0.125,g
bonn_000043_000019_leftImg8bit.png,53,137,0.5,g
bonn_000043_000019_leftImg8bit.png,73,99,0.125,g
bonn_000043_000019_leftImg8bit.png,612,220,0.125,g
bonn_000043_000019_leftImg8bit.png,706,211,0.25,g
bonn_000043_000019_leftImg8bit.png,443,170,0.125,g
bonn_000043_000019_leftImg8bit.png,31,143,0.125,g
bonn_000044_000019_leftImg8bit.png,866,386,0.125,r
bonn_000044_000019_leftImg8bit.png,589,409,0.125,g
bonn_000044_000019_leftImg8bit.png,1399,415,0.125,g
bonn_000045_000019_leftImg8bit.png,1080,291,0.125,r
bonn_000045_000019_leftImg8bit.png,801,490,0.25,r
bonn_000045_000019_leftImg8bit.png,580,495,0.25,r
bonn_000045_000019_leftImg8bit.png,1138,464,0.125,r
bonn_000045_000019_leftImg8bit.png,690,491,0.25,r
hamburg_000000_000042_leftImg8bit.png,781,415,0.25,r
hamburg_000000_000042_leftImg8bit.png,1482,358,0.5,r
hamburg_000000_000042_leftImg8bit.png,1325,360,0.25,r
hamburg_000000_000042_leftImg8bit.png,1366,366,0.125,r
hamburg_000000_000042_leftImg8bit.png,924,392,0.125,r
hamburg_000000_000042_leftImg8bit.png,1899,368,1,g
hamburg_000000_000042_leftImg8bit.png,1481,386,0.5,g
hamburg_000000_000042_leftImg8bit.png,250,376,0.125,g
hamburg_000000_000042_leftImg8bit.png,94,343,0.25,g
hamburg_000000_000042_leftImg8bit.png,135,437,0.125,g
hamburg_000000_000042_leftImg8bit.png,363,454,0.125,g
hamburg_000000_000629_leftImg8bit.png,1758,404,0.5,r
hamburg_000000_000629_leftImg8bit.png,1705,407,0.125,r
hamburg_000000_000629_leftImg8bit.png,1056,403,0.5,r
hamburg_000000_000629_leftImg8bit.png,554,269,0.5,r
hamburg_000000_000629_leftImg8bit.png,1072,398,0.125,r
hamburg_000000_000629_leftImg8bit.png,1196,487,0.125,r
hamburg_000000_000629_leftImg8bit.png,1123,318,0.25,r
hamburg_000000_000629_leftImg8bit.png,713,345,0.125,g
hamburg_000000_000629_leftImg8bit.png,1126,478,0.125,g
hamburg_000000_000629_leftImg8bit.png,1566,424,0.125,g
hamburg_000000_000629_leftImg8bit.png,1475,495,0.125,g
hamburg_000000_000629_leftImg8bit.png,1636,472,0.125,g
hamburg_000000_001106_leftImg8bit.png,1026,457,0.5,r
hamburg_000000_001106_leftImg8bit.png,968,331,0.125,r
hamburg_000000_001106_leftImg8bit.png,1216,456,0.25,r
hamburg_000000_001106_leftImg8bit.png,826,336,0.125,r
hamburg_000000_001106_leftImg8bit.png,944,374,0.25,r
hamburg_000000_001106_leftImg8bit.png,1352,387,0.25,g
hamburg_000000_001106_leftImg8bit.png,590,3,0.25,g
hamburg_000000_001106_leftImg8bit.png,1449,360,0.25,g
hamburg_000000_001106_leftImg8bit.png,707,404,0.125,g
hamburg_000000_001613_leftImg8bit.png,1208,428,0.25,r
hamburg_000000_001613_leftImg8bit.png,1835,282,0.25,r
hamburg_000000_001613_leftImg8bit.png,1997,2,0.125,g
hamburg_000000_001613_leftImg8bit.png,683,444,0.25,g
hamburg_000000_001613_leftImg8bit.png,1497,287,0.25,g
hamburg_000000_002095_leftImg8bit.png,1413,417,0.5,r
hamburg_000000_002095_leftImg8bit.png,1533,353,0.5,r
hamburg_000000_002095_leftImg8bit.png,322,418,0.125,r
hamburg_000000_002095_leftImg8bit.png,2021,106,1,g
hamburg_000000_002095_leftImg8bit.png,1031,240,1,g
hamburg_000000_002095_leftImg8bit.png,290,417,0.25,g
hamburg_000000_002095_leftImg8bit.png,1111,434,0.125,g
hamburg_000000_002095_leftImg8bit.png,1733,347,0.25,g
hamburg_000000_002095_leftImg8bit.png,282,417,0.125,g
hamburg_000000_002338_leftImg8bit.png,1166,126,0.5,r
hamburg_000000_002338_leftImg8bit.png,904,320,0.5,r
hamburg_000000_002338_leftImg8bit.png,544,440,0.25,r
hamburg_000000_002338_leftImg8bit.png,897,400,1,g
hamburg_000000_003488_leftImg8bit.png,1617,316,0.5,r
hamburg_000000_003488_leftImg8bit.png,1202,384,0.125,r
hamburg_000000_003488_leftImg8bit.png,1309,11,1,g
hamburg_000000_003488_leftImg8bit.png,1662,378,0.5,g
hamburg_000000_003488_leftImg8bit.png,881,428,0.125,g
hamburg_000000_003488_leftImg8bit.png,1757,319,0.125,g
hamburg_000000_003488_leftImg8bit.png,1072,398,0.25,g
hamburg_000000_003904_leftImg8bit.png,1209,441,0.5,r
hamburg_000000_003904_leftImg8bit.png,1172,380,1,r
hamburg_000000_003904_leftImg8bit.png,1120,397,0.25,r
hamburg_000000_003904_leftImg8bit.png,1852,426,0.125,r
hamburg_000000_003904_leftImg8bit.png,987,423,0.25,r
hamburg_000000_003904_leftImg8bit.png,1334,11,1,g
hamburg_000000_003904_leftImg8bit.png,1352,303,1,g
hamburg_000000_004985_leftImg8bit.png,282,411,0.25,r
hamburg_000000_004985_leftImg8bit.png,1040,410,0.5,r
hamburg_000000_005639_leftImg8bit.png,662,428,0.25,r
hamburg_000000_005639_leftImg8bit.png,476,122,0.25,g
hamburg_000000_005639_leftImg8bit.png,726,429,0.25,g
hamburg_000000_005639_leftImg8bit.png,459,114,0.25,g
hamburg_000000_006192_leftImg8bit.png,151,271,0.5,r
hamburg_000000_006192_leftImg8bit.png,1917,439,0.125,r
hamburg_000000_006192_leftImg8bit.png,933,489,1,g
hamburg_000000_006192_leftImg8bit.png,639,487,1,g
hamburg_000000_006192_leftImg8bit.png,1771,484,1,g
hamburg_000000_006192_leftImg8bit.png,1253,10,1,g
hamburg_000000_006192_leftImg8bit.png,325,412,0.25,g
hamburg_000000_006192_leftImg8bit.png,104,410,0.25,g
hamburg_000000_006192_leftImg8bit.png,1998,396,0.125,g
hamburg_000000_006192_leftImg8bit.png,72,409,0.25,g
hamburg_000000_006322_leftImg8bit.png,1120,7,0.5,r
hamburg_000000_006322_leftImg8bit.png,1935,485,0.125,r
hamburg_000000_006322_leftImg8bit.png,1093,398,0.25,r
hamburg_000000_006322_leftImg8bit.png,59,286,0.125,r
hamburg_000000_006322_leftImg8bit.png,1175,139,0.25,g
hamburg_000000_006322_leftImg8bit.png,1612,505,0.125,g
hamburg_000000_007737_leftImg8bit.png,543,422,0.125,r
hamburg_000000_007737_leftImg8bit.png,1043,393,0.125,g
hamburg_000000_007737_leftImg8bit.png,461,71,0.25,g
hamburg_000000_007737_leftImg8bit.png,1256,393,0.125,g
hamburg_000000_007737_leftImg8bit.png,1026,396,0.125,g
hamburg_000000_007737_leftImg8bit.png,1054,317,0.125,g
hamburg_000000_008221_leftImg8bit.png,772,384,0.125,g
hamburg_000000_008221_leftImg8bit.png,935,374,0.25,g
hamburg_000000_008494_leftImg8bit.png,1668,333,0.25,g
hamburg_000000_008494_leftImg8bit.png,1180,389,0.125,g
hamburg_000000_011641_leftImg8bit.png,1779,279,0.25,r
hamburg_000000_011641_leftImg8bit.png,558,21,1,g
hamburg_000000_011641_leftImg8bit.png,230,19,1,g
hamburg_000000_011641_leftImg8bit.png,235,324,1,g
hamburg_000000_011641_leftImg8bit.png,448,366,0.5,g
hamburg_000000_011641_leftImg8bit.png,1936,271,0.5,g
hamburg_000000_011641_leftImg8bit.png,232,36,0.5,g
hamburg_000000_011641_leftImg8bit.png,94,221,0.25,g
hamburg_000000_011641_leftImg8bit.png,52,146,0.5,g
hamburg_000000_011641_leftImg8bit.png,273,24,0.25,g
hamburg_000000_013577_leftImg8bit.png,1742,8,0.5,r
hamburg_000000_013577_leftImg8bit.png,1345,465,0.5,r
hamburg_000000_013577_leftImg8bit.png,1070,416,0.125,r
hamburg_000000_013577_leftImg8bit.png,1095,400,0.125,r
hamburg_000000_013577_leftImg8bit.png,790,430,0.125,r
hamburg_000000_013577_leftImg8bit.png,1871,386,0.125,r
hamburg_000000_013577_leftImg8bit.png,1342,364,0.5,g
hamburg_000000_013577_leftImg8bit.png,1732,360,0.5,g
hamburg_000000_013577_leftImg8bit.png,1064,424,0.25,g
hamburg_000000_014030_leftImg8bit.png,1035,260,0.5,r
hamburg_000000_014030_leftImg8bit.png,1298,8,0.5,r
hamburg_000000_014030_leftImg8bit.png,901,269,0.125,r
hamburg_000000_014030_leftImg8bit.png,867,422,0.25,r
hamburg_000000_014030_leftImg8bit.png,690,481,0.25,r
hamburg_000000_014030_leftImg8bit.png,1938,492,1,g
hamburg_000000_014030_leftImg8bit.png,1810,509,0.125,g
hamburg_000000_014940_leftImg8bit.png,1628,350,0.125,r
hamburg_000000_014940_leftImg8bit.png,1647,302,0.125,r
hamburg_000000_014940_leftImg8bit.png,996,372,0.125,r
hamburg_000000_014940_leftImg8bit.png,952,430,0.125,r
hamburg_000000_014940_leftImg8bit.png,1673,309,0.5,g
hamburg_000000_014940_leftImg8bit.png,22,317,0.125,g
hamburg_000000_014940_leftImg8bit.png,1640,343,0.125,g
hamburg_000000_014940_leftImg8bit.png,2037,460,0.5,g
hamburg_000000_014940_leftImg8bit.png,395,487,0.125,g
hamburg_000000_014940_leftImg8bit.png,1577,330,0.125,g
hamburg_000000_014940_leftImg8bit.png,930,378,0.25,g
hamburg_000000_015350_leftImg8bit.png,689,392,0.5,r
hamburg_000000_015350_leftImg8bit.png,16,278,1,r
hamburg_000000_015350_leftImg8bit.png,1088,409,0.25,r
hamburg_000000_015350_leftImg8bit.png,4,193,0.25,g
hamburg_000000_015350_leftImg8bit.png,1114,143,0.5,g
hamburg_000000_015350_leftImg8bit.png,1583,102,0.125,g
hamburg_000000_015350_leftImg8bit.png,1141,177,0.125,g
hamburg_000000_015350_leftImg8bit.png,1108,406,0.125,g
hamburg_000000_016447_leftImg8bit.png,941,457,0.125,r
hamburg_000000_016447_leftImg8bit.png,789,481,0.125,r
hamburg_000000_016447_leftImg8bit.png,789,504,0.125,r
hamburg_000000_016447_leftImg8bit.png,1127,433,0.25,g
hamburg_000000_016447_leftImg8bit.png,733,481,0.125,g
hamburg_000000_016447_leftImg8bit.png,426,487,0.125,g
hamburg_000000_016447_leftImg8bit.png,1263,443,0.5,g
hamburg_000000_016447_leftImg8bit.png,915,460,0.125,g
hamburg_000000_016447_leftImg8bit.png,892,421,0.25,g
hamburg_000000_016447_leftImg8bit.png,1033,325,0.125,g
hamburg_000000_016447_leftImg8bit.png,1213,486,0.25,g
hamburg_000000_016447_leftImg8bit.png,634,463,0.125,g
hamburg_000000_016691_leftImg8bit.png,1443,303,0.25,r
hamburg_000000_016691_leftImg8bit.png,564,504,0.25,r
hamburg_000000_016691_leftImg8bit.png,509,488,0.25,r
hamburg_000000_016691_leftImg8bit.png,683,423,0.5,r
hamburg_000000_016691_leftImg8bit.png,383,344,0.25,r
hamburg_000000_016691_leftImg8bit.png,521,503,0.125,r
hamburg_000000_016691_leftImg8bit.png,943,431,0.25,r
hamburg_000000_016691_leftImg8bit.png,3,42,0.125,r
hamburg_000000_016691_leftImg8bit.png,3,6,0.125,r
hamburg_000000_016691_leftImg8bit.png,2,155,0.125,r
hamburg_000000_016691_leftImg8bit.png,204,120,1,g
hamburg_000000_016691_leftImg8bit.png,1428,102,1,g
hamburg_000000_016691_leftImg8bit.png,732,10,1,g
hamburg_000000_016691_leftImg8bit.png,1426,37,1,g
hamburg_000000_016691_leftImg8bit.png,608,48,0.5,g
hamburg_000000_016691_leftImg8bit.png,1411,100,0.125,g
hamburg_000000_016691_leftImg8bit.png,340,418,0.125,g
hamburg_000000_016691_leftImg8bit.png,5,508,0.25,g
hamburg_000000_016691_leftImg8bit.png,101,478,0.125,g
hamburg_000000_016691_leftImg8bit.png,92,477,0.125,g
hamburg_000000_016691_leftImg8bit.png,822,317,0.125,g
hamburg_000000_016691_leftImg8bit.png,168,362,0.5,g
hamburg_000000_016691_leftImg8bit.png,1152,385,0.25,g
hamburg_000000_016691_leftImg8bit.png,404,384,0.25,g
hamburg_000000_016691_leftImg8bit.png,4,372,0.25,g
hamburg_000000_016691_leftImg8bit.png,1344,2,0.125,g
hamburg_000000_016691_leftImg8bit.png,15,483,0.125,g
hamburg_000000_016928_leftImg8bit.png,311,443,0.125,r
hamburg_000000_016928_leftImg8bit.png,889,160,0.125,r
hamburg_000000_016928_leftImg8bit.png,1267,362,0.25,r
hamburg_000000_016928_leftImg8bit.png,858,187,0.125,r
hamburg_000000_016928_leftImg8bit.png,293,467,0.125,r
hamburg_000000_016928_leftImg8bit.png,931,58,0.125,r
hamburg_000000_016928_leftImg8bit.png,2,315,0.125,r
hamburg_000000_016928_leftImg8bit.png,325,445,0.25,r
hamburg_000000_016928_leftImg8bit.png,866,30,0.125,r
hamburg_000000_016928_leftImg8bit.png,1753,360,0.125,r
hamburg_000000_016928_leftImg8bit.png,1335,285,0.125,r
hamburg_000000_016928_leftImg8bit.png,1008,73,0.25,g
hamburg_000000_016928_leftImg8bit.png,959,280,0.25,g
hamburg_000000_016928_leftImg8bit.png,670,421,0.25,g
hamburg_000000_016928_leftImg8bit.png,5,142,0.25,g
hamburg_000000_016928_leftImg8bit.png,1249,165,0.25,g
hamburg_000000_016928_leftImg8bit.png,807,13,0.125,g
hamburg_000000_016928_leftImg8bit.png,1335,280,0.125,g
hamburg_000000_016928_leftImg8bit.png,630,68,0.25,g
hamburg_000000_016928_leftImg8bit.png,1261,213,0.125,g
hamburg_000000_016928_leftImg8bit.png,1186,35,0.25,g
hamburg_000000_016928_leftImg8bit.png,1410,167,0.125,g
hamburg_000000_016928_leftImg8bit.png,603,79,0.125,g
hamburg_000000_016928_leftImg8bit.png,243,387,0.125,g
hamburg_000000_016928_leftImg8bit.png,59,199,0.125,g
hamburg_000000_016928_leftImg8bit.png,1029,205,0.125,g
hamburg_000000_016928_leftImg8bit.png,958,46,0.125,g
hamburg_000000_016928_leftImg8bit.png,1216,338,0.125,g
hamburg_000000_016928_leftImg8bit.png,726,70,0.125,g
hamburg_000000_016928_leftImg8bit.png,1618,437,0.125,g
hamburg_000000_018592_leftImg8bit.png,652,359,0.5,r
hamburg_000000_018592_leftImg8bit.png,1620,466,0.5,r
hamburg_000000_018592_leftImg8bit.png,1140,7,0.5,r
hamburg_000000_018592_leftImg8bit.png,103,307,0.5,r
hamburg_000000_018592_leftImg8bit.png,1223,267,0.25,r
hamburg_000000_018592_leftImg8bit.png,882,454,0.125,r
hamburg_000000_018592_leftImg8bit.png,979,476,0.25,r
hamburg_000000_018592_leftImg8bit.png,618,403,0.125,r
hamburg_000000_018592_leftImg8bit.png,829,300,0.125,r
hamburg_000000_018592_leftImg8bit.png,543,305,0.125,g
hamburg_000000_018592_leftImg8bit.png,494,340,0.125,g
hamburg_000000_018592_leftImg8bit.png,921,437,0.125,g
hamburg_000000_018592_leftImg8bit.png,251,268,0.125,g
hamburg_000000_018592_leftImg8bit.png,761,165,0.125,g
hamburg_000000_018592_leftImg8bit.png,1066,494,0.125,g
hamburg_000000_018592_leftImg8bit.png,842,168,0.125,g
hamburg_000000_018592_leftImg8bit.png,559,299,0.125,g
hamburg_000000_018878_leftImg8bit.png,1222,8,0.5,r
hamburg_000000_018878_leftImg8bit.png,1202,362,0.5,r
hamburg_000000_018878_leftImg8bit.png,1119,404,0.25,r
hamburg_000000_018878_leftImg8bit.png,1298,457,0.125,r
hamburg_000000_018878_leftImg8bit.png,1188,422,0.125,r
hamburg_000000_018878_leftImg8bit.png,84,365,1,g
hamburg_000000_018878_leftImg8bit.png,1100,397,0.25,g
hamburg_000000_018878_leftImg8bit.png,1724,333,0.5,g
hamburg_000000_018878_leftImg8bit.png,152,471,0.125,g
hamburg_000000_018878_leftImg8bit.png,1166,386,0.125,g
hamburg_000000_018878_leftImg8bit.png,598,312,0.25,g
hamburg_000000_018878_leftImg8bit.png,1186,376,0.125,g
hamburg_000000_018878_leftImg8bit.png,1319,440,0.125,g
hamburg_000000_018878_leftImg8bit.png,1331,435,0.125,g
hamburg_000000_019373_leftImg8bit.png,1323,335,0.125,r
hamburg_000000_019373_leftImg8bit.png,1478,398,0.25,r
hamburg_000000_019373_leftImg8bit.png,1632,425,0.125,r
hamburg_000000_019373_leftImg8bit.png,1612,153,0.125,r
hamburg_000000_019373_leftImg8bit.png,1603,436,0.25,r
hamburg_000000_019373_leftImg8bit.png,1471,444,0.25,r
hamburg_000000_019373_leftImg8bit.png,1486,447,0.25,r
hamburg_000000_019373_leftImg8bit.png,1480,457,0.25,r
hamburg_000000_019373_leftImg8bit.png,1662,451,0.125,r
hamburg_000000_019373_leftImg8bit.png,1426,419,0.125,r
hamburg_000000_019373_leftImg8bit.png,686,4,0.25,g
hamburg_000000_019373_leftImg8bit.png,1852,380,0.25,g
hamburg_000000_019373_leftImg8bit.png,214,155,0.25,g
hamburg_000000_019373_leftImg8bit.png,1587,370,0.25,g
hamburg_000000_019373_leftImg8bit.png,476,422,0.125,g
hamburg_000000_019373_leftImg8bit.png,1994,429,0.125,g
hamburg_000000_019373_leftImg8bit.png,1446,81,0.125,g
hamburg_000000_019760_leftImg8bit.png,673,77,1,r
hamburg_000000_019760_leftImg8bit.png,782,293,0.25,r
hamburg_000000_019760_leftImg8bit.png,8,26,0.5,r
hamburg_000000_019760_leftImg8bit.png,1512,46,0.25,r
hamburg_000000_019760_leftImg8bit.png,923,399,0.125,r
hamburg_000000_019760_leftImg8bit.png,9,43,0.5,r
hamburg_000000_019760_leftImg8bit.png,599,165,0.125,r
hamburg_000000_019760_leftImg8bit.png,1499,40,0.25,r
hamburg_000000_019760_leftImg8bit.png,725,445,0.125,r
hamburg_000000_019760_leftImg8bit.png,1375,445,0.125,r
hamburg_000000_019760_leftImg8bit.png,354,117,0.25,r
hamburg_000000_019760_leftImg8bit.png,720,322,0.125,r
hamburg_000000_019760_leftImg8bit.png,1218,508,0.125,r
hamburg_000000_019760_leftImg8bit.png,3,281,0.125,r
hamburg_000000_019760_leftImg8bit.png,607,421,0.125,r
hamburg_000000_019760_leftImg8bit.png,714,415,0.125,r
hamburg_000000_019760_leftImg8bit.png,1058,326,0.5,g
hamburg_000000_019760_leftImg8bit.png,1000,26,0.125,g
hamburg_000000_019760_leftImg8bit.png,1135,168,0.25,g
hamburg_000000_019760_leftImg8bit.png,924,90,0.125,g
hamburg_000000_019760_leftImg8bit.png,449,435,0.125,g
hamburg_000000_019760_leftImg8bit.png,750,413,0.125,g
hamburg_000000_019760_leftImg8bit.png,1420,437,0.125,g
hamburg_000000_019760_leftImg8bit.png,1035,140,0.25,g
hamburg_000000_019760_leftImg8bit.png,368,117,0.125,g
hamburg_000000_019760_leftImg8bit.png,1053,296,0.125,g
hamburg_000000_019760_leftImg8bit.png,1388,375,0.125,g
hamburg_000000_019760_leftImg8bit.png,744,408,0.125,g
hamburg_000000_019760_leftImg8bit.png,1405,451,0.125,g
hamburg_000000_019760_leftImg8bit.png,899,173,0.125,g
hamburg_000000_019760_leftImg8bit.png,897,180,0.125,g
hamburg_000000_019892_leftImg8bit.png,1102,343,1,r
hamburg_000000_019892_leftImg8bit.png,706,5,0.25,r
hamburg_000000_019892_leftImg8bit.png,1102,310,1,r
hamburg_000000_019892_leftImg8bit.png,175,462,1,r
hamburg_000000_019892_leftImg8bit.png,381,228,0.125,r
hamburg_000000_019892_leftImg8bit.png,698,358,0.25,r
hamburg_000000_019892_leftImg8bit.png,794,447,0.5,r
